Subject,Course Id,Name,Section Code,Start Date,End Date,Type,Start,End,Days,Room Number,Building,Instructors
ACCY,504,Auditing,B4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,1025,Business Instructional Fac,[]
ACCY,504,Auditing,C4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,3003,Business Instructional Fac,[]
ACCY,504,Auditing,E4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,TR,1025,Business Instructional Fac,[]
ACCY,505,Federal Taxation,A4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,3063,Business Instructional Fac,[]
ACCY,505,Federal Taxation,B4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,3063,Business Instructional Fac,[]
ACCY,505,Federal Taxation,C4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR,2005,Business Instructional Fac,[]
ACCY,505,Federal Taxation,D4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,2005,Business Instructional Fac,[]
ACCY,505,Federal Taxation,E4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,3001,Business Instructional Fac,[]
ACCY,510,Financial Reporting Standards,D,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,2057,Business Instructional Fac,[]
ACCY,510,Financial Reporting Standards,E,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,2011,Business Instructional Fac,[]
ACCY,510,Financial Reporting Standards,F,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,2011,Business Instructional Fac,[]
ACCY,512,Data Analytics for Management Accounting,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,MW,1025,Business Instructional Fac,[]
ACCY,512,Data Analytics for Management Accounting,B,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW,1025,Business Instructional Fac,[]
ACCY,512,Data Analytics for Management Accounting,D,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,1025,Business Instructional Fac,[]
ACCY,515,Auditing & Assurance Standards,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,3041,Business Instructional Fac,[]
ACCY,515,Auditing & Assurance Standards,B,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW,2011,Business Instructional Fac,[]
ACCY,515,Auditing & Assurance Standards,C,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,3041,Business Instructional Fac,[]
ACCY,517,Financial Statement Analysis and Valuation,A4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,3057,Business Instructional Fac,[]
ACCY,517,Financial Statement Analysis and Valuation,B4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,3003,Business Instructional Fac,[]
ACCY,517,Financial Statement Analysis and Valuation,C4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,3009,Business Instructional Fac,[]
ACCY,517,Financial Statement Analysis and Valuation,D4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,3057,Business Instructional Fac,[]
ACCY,518,Financial Statement Fraud,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,TR,3063,Business Instructional Fac,[]
ACCY,518,Financial Statement Fraud,B,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,3063,Business Instructional Fac,[]
ACCY,518,Financial Statement Fraud,C,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,1025,Business Instructional Fac,[]
ACCY,518,Financial Statement Fraud,D,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,1025,Business Instructional Fac,[]
ACCY,551,Corporate Income Taxation,B,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,3009,Business Instructional Fac,[]
ACCY,552,Partnership Income Taxation,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,3001,Business Instructional Fac,[]
ACCY,556,Tax Research,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,3039,Business Instructional Fac,[]
ACCY,556,Tax Research,B,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,3063,Business Instructional Fac,[]
ACCY,570,Data Analytics Foundations for Accountancy,AD1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,2063,Business Instructional Fac,[]
ACCY,570,Data Analytics Foundations for Accountancy,AD2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,2063,Business Instructional Fac,[]
ACCY,570,Data Analytics Foundations for Accountancy,AD3,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,2063,Business Instructional Fac,[]
ACCY,570,Data Analytics Foundations for Accountancy,AD4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,2063,Business Instructional Fac,[]
ACCY,570,Data Analytics Foundations for Accountancy,AD5,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,2063,Business Instructional Fac,[]
ACCY,570,Data Analytics Foundations for Accountancy,AD6,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,2057,Business Instructional Fac,[]
ACCY,570,Data Analytics Foundations for Accountancy,AD7,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,2063,Business Instructional Fac,[]
ACCY,570,Data Analytics Foundations for Accountancy,AD8,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,TR,2041,Business Instructional Fac,[]
ACCY,574,Risk Management and Innovation,A4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,1049,Business Instructional Fac,[]
ACCY,575,Data Analytics Applications in Accountancy,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,3001,Business Instructional Fac,[]
ACCY,575,Data Analytics Applications in Accountancy,I,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,3001,Business Instructional Fac,[]
ACCY,592,Introduction to Accounting Research,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,04:50 PM,F,ARR,Business Instructional Fac,[]
ACCY,599,Thesis Research,1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,12:50 PM,F,3009,Business Instructional Fac,[]
ACCY,599,Thesis Research,2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,04:50 PM,F,3009,Business Instructional Fac,[]
ACE,100,Introduction to Applied Microeconomics,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,R,393,Bevier Hall,"['Gundersen, L']"
ACE,100,Introduction to Applied Microeconomics,AD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,R,393,Bevier Hall,"['Gundersen, L']"
ACE,100,Introduction to Applied Microeconomics,AD5,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F,206,David Kinley Hall,"['Gundersen, L']"
ACE,100,Introduction to Applied Microeconomics,AD6,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,206,David Kinley Hall,"['Gundersen, L']"
ACE,100,Introduction to Applied Microeconomics,AD7,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,206,David Kinley Hall,"['Gundersen, L']"
ACE,100,Introduction to Applied Microeconomics,AD8,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,322,David Kinley Hall,"['Gundersen, L']"
ACE,100,Introduction to Applied Microeconomics,AL1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,103,Mumford Hall,"['Gundersen, L']"
ACE,161,Microcomputer Applications,A,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,11:00 AM,12:50 PM,R,G8A,"Literatures, Cultures, & Ling","['Lo, A']"
ACE,161,Microcomputer Applications,A1,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,10:00 AM,11:50 AM,W,M205,Turner Hall,"['Burnett, M']"
ACE,199,Undergraduate Open Seminar,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,322,David Kinley Hall,[]
ACE,199,Undergraduate Open Seminar,AD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F,1128,"Literatures, Cultures, & Ling",[]
ACE,199,Undergraduate Open Seminar,AD3,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,107,Animal Sciences Laboratory,[]
ACE,199,Undergraduate Open Seminar,AD4,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,166,Education Building,[]
ACE,199,Undergraduate Open Seminar,AD5,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F,G30,"Literatures, Cultures, & Ling",[]
ACE,199,Undergraduate Open Seminar,AD6,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,107,Animal Sciences Laboratory,[]
ACE,199,Undergraduate Open Seminar,AL1,2024-08-26Z,2024-12-11Z,Lecture,09:00 AM,09:50 AM,W,150,Animal Sciences Laboratory,"['Elmore, A', 'Stoddard, P']"
ACE,199,Undergraduate Open Seminar,AS2,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,10:00 AM,10:50 AM,F,M205,Turner Hall,[]
ACE,199,Undergraduate Open Seminar,AS3,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,11:00 AM,11:50 AM,F,M205,Turner Hall,[]
ACE,199,Undergraduate Open Seminar,CEF,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:00 PM,01:20 PM,MW,316N,Mumford Hall,"['Sigauke, T']"
ACE,199,Undergraduate Open Seminar,EA,2024-08-26Z,2024-10-18Z,Lecture-Discussion,12:00 PM,12:50 PM,F,3019,Huff Hall,"['Endres, R', 'Payne, L', 'Pitas, N']"
ACE,199,Undergraduate Open Seminar,EWF,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,10:50 AM,MWF,313,Mumford Hall,"['Gundersen, L']"
ACE,203,Introduction to Public Policy and Law,FAP,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,132,Bevier Hall,"['Coppess, J']"
ACE,210,Environmental Economics,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,G48,"Literatures, Cultures, & Ling","['Damon, L']"
ACE,210,Environmental Economics,AD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,G24,"Literatures, Cultures, & Ling","['Damon, L']"
ACE,210,Environmental Economics,AD3,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,320,Mumford Hall,"['Damon, L']"
ACE,210,Environmental Economics,AD4,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F,320,Mumford Hall,"['Damon, L']"
ACE,210,Environmental Economics,AD5,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,209,David Kinley Hall,"['Damon, L']"
ACE,210,Environmental Economics,AD6,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F,209,David Kinley Hall,"['Damon, L']"
ACE,210,Environmental Economics,AL1,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,02:50 PM,MW,103,Mumford Hall,"['Damon, L']"
ACE,220,Introduction to Sales: Principles and Strategies,SPS,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,157,Noyes Laboratory,"['Elmore, A']"
ACE,221,Negotiation,NPS,2024-10-21Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,M,2,Education Building,"['Stoddard, P']"
ACE,222,Agricultural Marketing,S,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,149,National Soybean Res Ctr,"['Stoddard, P']"
ACE,240,Personal Financial Planning,DS,2024-08-26Z,2024-12-11Z,Lecture,10:00 AM,11:20 AM,MW,103,Transportation Building,"['Sanchez, D']"
ACE,243,Money and Happiness,MH,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,02:20 PM,MW,1060,Lincoln Hall,"['Kuebler, J', 'Sanchez, D']"
ACE,251,The World Food Economy,A10,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,R,W115,Turner Hall,"['Michelson, H']"
ACE,251,The World Food Economy,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,R,103,Bevier Hall,"['Michelson, H']"
ACE,251,The World Food Economy,AD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,R,103,Bevier Hall,"['Michelson, H']"
ACE,251,The World Food Economy,AD3,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,320,Mumford Hall,"['Michelson, H']"
ACE,251,The World Food Economy,AD4,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,223,David Kinley Hall,"['Michelson, H']"
ACE,251,The World Food Economy,AD8,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F,320,Mumford Hall,"['Michelson, H']"
ACE,251,The World Food Economy,AD9,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,R,W115,Turner Hall,"['Michelson, H']"
ACE,254,Economic Systems in Africa,AL1,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,03:20 PM,TR,384,Armory,"['Herrera Almanza, C']"
ACE,255,Economics of Food and Environmental Justice,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,R,241,Armory,"['Skidmore, M']"
ACE,255,Economics of Food and Environmental Justice,AD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,R,243,Armory,"['Skidmore, M']"
ACE,255,Economics of Food and Environmental Justice,AD3,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,37,Education Building,"['Skidmore, M']"
ACE,255,Economics of Food and Environmental Justice,AD4,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,37,Education Building,"['Skidmore, M']"
ACE,255,Economics of Food and Environmental Justice,AD5,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,162,Education Building,"['Skidmore, M']"
ACE,255,Economics of Food and Environmental Justice,AD6,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,R,241,Armory,"['Skidmore, M']"
ACE,255,Economics of Food and Environmental Justice,AL1,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,11:50 AM,TR,103,Mumford Hall,"['Skidmore, M']"
ACE,262,Applied Statistical Methods and Data Analytics I,AS1,2024-08-26Z,2024-12-11Z,Lecture,12:30 PM,01:50 PM,TR,120,Architecture Building,"['Gundersen, L']"
ACE,264,Applied Statistical Methods & Data Analytics 2,AS2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:30 AM,09:50 AM,MW,1092,Lincoln Hall,"[""Dall'Erba, S""]"
ACE,270,Consumer Economics,L,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,11:50 AM,MWF,259,English Building,"['Taylor, B']"
ACE,300,Intermediate Applied Microeconomics,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,107,Animal Sciences Laboratory,"['Endres, R']"
ACE,300,Intermediate Applied Microeconomics,AD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F,107,Animal Sciences Laboratory,"['Endres, R']"
ACE,300,Intermediate Applied Microeconomics,AD3,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,145,Armory,"['Endres, R']"
ACE,300,Intermediate Applied Microeconomics,AD4,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F,145,Armory,"['Endres, R']"
ACE,300,Intermediate Applied Microeconomics,AL1,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,MW,149,National Soybean Res Ctr,"['Endres, R']"
ACE,310,Natural Resource Economics,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,G30,"Literatures, Cultures, & Ling","['Endres, R']"
ACE,310,Natural Resource Economics,AD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F,G30,"Literatures, Cultures, & Ling","['Endres, R']"
ACE,310,Natural Resource Economics,AL1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,10:50 AM,TR,432,Armory,"['Endres, R']"
ACE,321,Principles of Public Policy,WA,2024-08-26Z,2024-12-11Z,Lecture-Discussion,05:30 PM,07:30 PM,W,ARR,Washington DC,"['Howell, C']"
ACE,335,Food Marketing and Behavior,FMB,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,02:50 PM,MWF,313,Mumford Hall,"['Kalaitzandonakes, M']"
ACE,341,Issues&Careers in Applied Econ,AMM,2024-08-26Z,2024-10-18Z,Lecture-Discussion,03:00 PM,03:50 PM,MW,166,Bevier Hall,"['Blumthal, M']"
ACE,341,Issues&Careers in Applied Econ,CEF,2024-08-26Z,2024-10-18Z,Lecture-Discussion,11:00 AM,11:50 AM,TR,156,Henry Administration Bldg,"['Sandler, C']"
ACE,341,Issues&Careers in Applied Econ,CFP,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:00 PM,03:50 PM,R,2055,Sidney Lu Mech Engr Bldg,"['Elam, S', 'Fee, P']"
ACE,341,Issues&Careers in Applied Econ,CP,2024-08-26Z,2024-10-18Z,Lecture-Discussion,03:00 PM,03:50 PM,MW,320,Mumford Hall,[]
ACE,341,Issues&Careers in Applied Econ,FAA,2024-08-26Z,2024-10-18Z,Lecture-Discussion,02:00 PM,02:50 PM,MW,242,Bevier Hall,"['Helton, C']"
ACE,345,Finan Decision Indiv Sm Bus,X,2024-08-26Z,2024-12-11Z,Lecture-Discussion,04:00 PM,05:20 PM,TR,150,Animal Sciences Laboratory,"['Elmore, A']"
ACE,346,Tax Policy and Finan Planning,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,MW,2,Education Building,"['Breen, J']"
ACE,360,Spreadsheet Models and Applications,FA1,2024-08-26Z,2024-10-18Z,Laboratory-Discussion,09:00 AM,10:50 AM,TR,338,Davenport Hall,"['Mashange, G']"
ACE,360,Spreadsheet Models and Applications,FB1,2024-10-21Z,2024-12-11Z,Laboratory-Discussion,09:00 AM,10:50 AM,TR,338,Davenport Hall,"['Burnett, M']"
ACE,398,Experiential Learning,AE,2024-10-21Z,2024-12-11Z,Lecture-Discussion,05:30 PM,06:20 PM,R,320,Mumford Hall,"['Elmore, A']"
ACE,406,Environmental Law,GR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,166,Bevier Hall,"['Endres, B']"
ACE,406,Environmental Law,UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,166,Bevier Hall,"['Endres, B']"
ACE,411,Environment and Development,GR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,11:20 AM,MW,1064,Lincoln Hall,"['Janzen, S']"
ACE,411,Environment and Development,UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,11:20 AM,MW,1064,Lincoln Hall,"['Janzen, S']"
ACE,417,Climate Change Economics and Policy,GR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:30 PM,02:50 PM,MW,384,Armory,"[""Dall'Erba, S""]"
ACE,417,Climate Change Economics and Policy,UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:30 PM,02:50 PM,MW,384,Armory,"[""Dall'Erba, S""]"
ACE,427,Commodity Price Analysis,M,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,166,Bevier Hall,"['Gerveni, M', 'Irwin, S']"
ACE,428,Commodity Futures and Options,T,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,319,Gregory Hall,"['Stoddard, P']"
ACE,431,Agri-food Strategic Management,B,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,162,Education Building,"['Blumthal, M']"
ACE,435,Global Agribusiness Management,GR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:00 PM,04:20 PM,MW,213,Gregory Hall,"['Colussi, J']"
ACE,435,Global Agribusiness Management,UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:00 PM,04:20 PM,MW,213,Gregory Hall,"['Colussi, J']"
ACE,444,Financial Services & Investing Planning,GR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:30 PM,02:50 PM,TR,103,Mumford Hall,"['Elmore, A']"
ACE,444,Financial Services & Investing Planning,UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:30 PM,02:50 PM,TR,103,Mumford Hall,"['Elmore, A']"
ACE,445,Intermediate Financial and Estate Planning,S,2024-08-26Z,2024-12-11Z,Lecture-Discussion,04:00 PM,05:50 PM,MW,131,Animal Sciences Laboratory,"['Allen, S', 'Sigauke, T']"
ACE,455,International Trade in Food and Agriculture,M,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR,103,Mumford Hall,"['Ridley, W']"
ACE,474,Economics of Consumption,GR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:00 AM,10:20 AM,MW,1043,Sidney Lu Mech Engr Bldg,"['Lyons, A']"
ACE,474,Economics of Consumption,UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:00 AM,10:20 AM,MW,1043,Sidney Lu Mech Engr Bldg,"['Lyons, A']"
ACE,476,Behavioral Economics and Financial Decision Making,GR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:30 AM,11:50 AM,MW,1043,Sidney Lu Mech Engr Bldg,"['Lyons, A']"
ACE,476,Behavioral Economics and Financial Decision Making,UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:30 AM,11:50 AM,MW,1043,Sidney Lu Mech Engr Bldg,"['Lyons, A']"
ACE,499,Contemporary Topics in ACE,GEV,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,143,Armory,[]
ACE,499,Contemporary Topics in ACE,IEV,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,143,Armory,[]
ACE,500,Applied Economic Theory,B,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,313,Mumford Hall,"['Ridley, W']"
ACE,501,Risk and Info: Theory and App,C,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,11:50 AM,MWF,316N,Mumford Hall,"['Nelson, C']"
ACE,504,Foundational Microeconomic Theory,ME,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MWF,316S,Mumford Hall,"['Bullock, D']"
ACE,516,Environmental Economics,PHD,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:30 PM,02:50 PM,TR,W203,Turner Hall,"['Skidmore, M']"
ACE,527,Advanced Price Analysis,1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:00 PM,04:20 PM,TR,316N,Mumford Hall,"['Janzen, J']"
ACE,557,"Food, Poverty and Development",HM,2024-08-26Z,2024-10-18Z,Lecture-Discussion,08:00 AM,09:20 AM,MW,320,Mumford Hall,"['Janzen, S']"
ACE,569,Career Development for PhDs,D,2024-08-26Z,2024-12-11Z,Conference,01:30 PM,02:20 PM,M,316S,Mumford Hall,"['Janzen, S']"
ACE,592,Special Topics,LR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,05:30 PM,06:30 PM,R,316S,Mumford Hall,"['Endres, B']"
ACE,594,Seminars and Workshops,CAS,2024-08-26Z,2024-12-11Z,Seminar,12:00 PM,01:20 PM,W,426,Mumford Hall,"['Janzen, J', 'Skidmore, M']"
ACE,594,Seminars and Workshops,P,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:30 PM,01:20 PM,R,426,Mumford Hall,"['Herrera Almanza, C', 'Janzen, S', 'Michelson, H', 'Ridley, W']"
ACE,594,Seminars and Workshops,R,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,01:20 PM,M,426,Mumford Hall,"['Atallah, S']"
ACES,199,Undergraduate Open Seminar,ALB,2024-08-26Z,2024-12-11Z,Lecture-Discussion,05:00 PM,05:50 PM,W,W115,Turner Hall,"['Smist, J']"
ACES,199,Undergraduate Open Seminar,JD,2024-08-26Z,2024-12-11Z,Lecture-Discussion,05:00 PM,06:20 PM,W,323,Education Building,"['Drasgow, J']"
ACES,199,Undergraduate Open Seminar,LH1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,11:50 AM,W,65,Mumford Hall,"['Honegger, L']"
ACES,199,Undergraduate Open Seminar,LH2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,10:50 AM,R,65,Mumford Hall,"['Honegger, L']"
ACES,298,International Experience,GO,2024-10-21Z,2024-12-11Z,Lecture-Discussion,09:00 AM,10:50 AM,T,107,Animal Sciences Laboratory,"['Ochs, G']"
ACES,298,International Experience,TJ,2024-10-21Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:50 PM,M,242,Agricultural Engr Sciences Bld,"['Johnson, T']"
ACES,399,Honors Seminar,ALB,2024-08-26Z,2024-10-18Z,Discussion/Recitation,05:00 PM,05:50 PM,T,320,Mumford Hall,"['Ball, A']"
ADV,150,Introduction to Advertising,AB1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,W,331,Gregory Hall,"['Hall, S']"
ADV,150,Introduction to Advertising,AB2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,W,311,Gregory Hall,"['Hall, S']"
ADV,150,Introduction to Advertising,AB3,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,W,331,Gregory Hall,"['Hall, S']"
ADV,150,Introduction to Advertising,AB4,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,W,331,Gregory Hall,"['Hall, S']"
